graph name;iteration number;iteration type;runtime;k-augs searched;#k-augs found;#k-augs no conflicts;weight added;weight removed;weight improvement;old matching weight;new matching weight
G22.mtx;25;F;0.000229;-1;-1;-1;47.000000;0.000000;47.000000;484.000000;531.000000
G22.mtx;26;S;0.002090;1;938;41;-1.000000;-1.000000;-1.000000;-1.000000;-1.000000
G22.mtx;27;F;0.000199;-1;-1;-1;41.000000;0.000000;41.000000;531.000000;572.000000
G22.mtx;28;S;0.001918;1;855;39;-1.000000;-1.000000;-1.000000;-1.000000;-1.000000
G22.mtx;29;F;0.000191;-1;-1;-1;39.000000;0.000000;39.000000;572.000000;611.000000
G22.mtx;30;S;0.001859;1;777;39;-1.000000;-1.000000;-1.000000;-1.000000;-1.000000
G22.mtx;31;F;0.000185;-1;-1;-1;39.000000;0.000000;39.000000;611.000000;650.000000
G22.mtx;32;S;0.001684;1;698;29;-1.000000;-1.000000;-1.000000;-1.000000;-1.000000
G22.mtx;33;F;0.000185;-1;-1;-1;29.000000;0.000000;29.000000;650.000000;679.000000
G22.mtx;34;S;0.001634;1;639;36;-1.000000;-1.000000;-1.000000;-1.000000;-1.000000
G22.mtx;35;F;0.000274;-1;-1;-1;36.000000;0.000000;36.000000;679.000000;715.000000
G22.mtx;36;S;0.001732;1;565;35;-1.000000;-1.000000;-1.000000;-1.000000;-1.000000
G22.mtx;37;F;0.000193;-1;-1;-1;35.000000;0.000000;35.000000;715.000000;750.000000
G22.mtx;38;S;0.001200;1;495;31;-1.000000;-1.000000;-1.000000;-1.000000;-1.000000
G22.mtx;39;F;0.000189;-1;-1;-1;31.000000;0.000000;31.000000;750.000000;781.000000
G22.mtx;40;S;0.001121;1;432;31;-1.000000;-1.000000;-1.000000;-1.000000;-1.000000
G22.mtx;41;F;0.000188;-1;-1;-1;31.000000;0.000000;31.000000;781.000000;812.000000
G22.mtx;42;S;0.001086;1;366;35;-1.000000;-1.000000;-1.000000;-1.000000;-1.000000
G22.mtx;43;F;0.000191;-1;-1;-1;35.000000;0.000000;35.000000;812.000000;847.000000
G22.mtx;44;S;0.001055;1;289;29;-1.000000;-1.000000;-1.000000;-1.000000;-1.000000
G22.mtx;45;F;0.000190;-1;-1;-1;29.000000;0.000000;29.000000;847.000000;876.000000
G22.mtx;46;S;0.001157;1;226;28;-1.000000;-1.000000;-1.000000;-1.000000;-1.000000
G22.mtx;47;F;0.000193;-1;-1;-1;28.000000;0.000000;28.000000;876.000000;904.000000
G22.mtx;48;S;0.001021;1;160;35;-1.000000;-1.000000;-1.000000;-1.000000;-1.000000
G22.mtx;49;F;0.000285;-1;-1;-1;35.000000;0.000000;35.000000;904.000000;939.000000
G22.mtx;50;S;0.000913;1;76;15;-1.000000;-1.000000;-1.000000;-1.000000;-1.000000
G22.mtx;51;F;0.000244;-1;-1;-1;15.000000;0.000000;15.000000;939.000000;954.000000
G22.mtx;52;S;0.000906;1;39;12;-1.000000;-1.000000;-1.000000;-1.000000;-1.000000
G22.mtx;53;F;0.000188;-1;-1;-1;12.000000;0.000000;12.000000;954.000000;966.000000
G22.mtx;54;S;0.000824;1;8;3;-1.000000;-1.000000;-1.000000;-1.000000;-1.000000
G22.mtx;55;F;0.000180;-1;-1;-1;3.000000;0.000000;3.000000;966.000000;969.000000
G22.mtx;56;S;0.012724;2;370;15;-1.000000;-1.000000;-1.000000;-1.000000;-1.000000
G22.mtx;57;F;0.000225;-1;-1;-1;30.000000;15.000000;15.000000;969.000000;984.000000
G22.mtx;58;S;0.012627;2;98;9;-1.000000;-1.000000;-1.000000;-1.000000;-1.000000
G22.mtx;59;F;0.000205;-1;-1;-1;18.000000;9.000000;9.000000;984.000000;993.000000
G22.mtx;60;S;0.013187;2;12;3;-1.000000;-1.000000;-1.000000;-1.000000;-1.000000
G22.mtx;61;F;0.000198;-1;-1;-1;6.000000;3.000000;3.000000;993.000000;996.000000
Binaryalphadigs_10NN.mtx;0;S;0.001152;1;1404;370;-1.000000;-1.000000;-1.000000;-1.000000;0.000000
Binaryalphadigs_10NN.mtx;1;F;0.000223;-1;-1;-1;71.298869;0.000000;71.298869;0.000000;71.298869
Binaryalphadigs_10NN.mtx;2;S;0.000987;1;663;152;-1.000000;-1.000000;-1.000000;-1.000000;-1.000000
Binaryalphadigs_10NN.mtx;3;F;0.000343;-1;-1;-1;9.050678;0.000000;9.050678;71.298869;80.349547
Binaryalphadigs_10NN.mtx;4;S;0.000813;1;343;74;-1.000000;-1.000000;-1.000000;-1.000000;-1.000000
Binaryalphadigs_10NN.mtx;5;F;0.000198;-1;-1;-1;2.661134;0.000000;2.661134;80.349547;83.010681
Binaryalphadigs_10NN.mtx;6;S;0.000683;1;162;39;-1.000000;-1.000000;-1.000000;-1.000000;-1.000000
Binaryalphadigs_10NN.mtx;7;F;0.000169;-1;-1;-1;0.958569;0.000000;0.958569;83.010681;83.969251
Binaryalphadigs_10NN.mtx;8;S;0.000666;1;49;17;-1.000000;-1.000000;-1.000000;-1.000000;-1.000000
Binaryalphadigs_10NN.mtx;9;F;0.000154;-1;-1;-1;0.367445;0.000000;0.367445;83.969251;84.336696
Binaryalphadigs_10NN.mtx;10;S;0.000576;1;9;4;-1.000000;-1.000000;-1.000000;-1.000000;-1.000000
Binaryalphadigs_10NN.mtx;11;F;0.000147;-1;-1;-1;0.083157;0.000000;0.083157;84.336696;84.419853
Binaryalphadigs_10NN.mtx;12;S;0.007445;2;202;34;-1.000000;-1.000000;-1.000000;-1.000000;-1.000000
Binaryalphadigs_10NN.mtx;13;F;0.000201;-1;-1;-1;3.027390;2.384466;0.642924;84.419853;85.062777
Binaryalphadigs_10NN.mtx;14;S;0.006158;2;72;17;-1.000000;-1.000000;-1.000000;-1.000000;-1.000000
Binaryalphadigs_10NN.mtx;15;F;0.000178;-1;-1;-1;1.328202;1.145974;0.182228;85.062777;85.245006
Binaryalphadigs_10NN.mtx;16;S;0.006387;2;14;4;-1.000000;-1.000000;-1.000000;-1.000000;-1.000000
Binaryalphadigs_10NN.mtx;17;F;0.000200;-1;-1;-1;0.254267;0.233102;0.021165;85.245006;85.266170
Binaryalphadigs_10NN.mtx;18;S;0.005906;2;8;2;-1.000000;-1.000000;-1.000000;-1.000000;-1.000000
Binaryalphadigs_10NN.mtx;19;F;0.000153;-1;-1;-1;0.150865;0.135876;0.014989;85.266170;85.281159
Binaryalphadigs_10NN.mtx;20;S;0.006070;2;6;2;-1.000000;-1.000000;-1.000000;-1.000000;-1.000000
Binaryalphadigs_10NN.mtx;21;F;0.000156;-1;-1;-1;0.309712;0.293158;0.016554;85.281159;85.297713
Binaryalphadigs_10NN.mtx;22;S;0.010880;3;38;8;-1.000000;-1.000000;-1.000000;-1.000000;-1.000000
Binaryalphadigs_10NN.mtx;23;F;0.000179;-1;-1;-1;0.855335;0.798806;0.056529;85.297713;85.354242
Binaryalphadigs_10NN.mtx;24;S;0.010558;3;29;5;-1.000000;-1.000000;-1.000000;-1.000000;-1.000000
Binaryalphadigs_10NN.mtx;25;F;0.000237;-1;-1;-1;0.401673;0.360804;0.040869;85.354242;85.395111
Binaryalphadigs_10NN.mtx;26;S;0.010654;3;15;4;-1.000000;-1.000000;-1.000000;-1.000000;-1.000000
Binaryalphadigs_10NN.mtx;27;F;0.000166;-1;-1;-1;0.308072;0.272232;0.035841;85.395111;85.430952
Binaryalphadigs_10NN.mtx;28;S;0.006346;2;4;1;-1.000000;-1.000000;-1.000000;-1.000000;-1.000000
Binaryalphadigs_10NN.mtx;29;F;0.000171;-1;-1;-1;0.041305;0.039636;0.001669;85.430952;85.432621
Binaryalphadigs_10NN.mtx;30;S;0.010196;3;2;1;-1.000000;-1.000000;-1.000000;-1.000000;-1.000000
Binaryalphadigs_10NN.mtx;31;F;0.000220;-1;-1;-1;0.073768;0.062354;0.011414;85.432621;85.444035
MISKnowledgeMap.mtx;0;S;0.003235;1;2427;428;-1.000000;-1.000000;-1.000000;-1.000000;0.000000
MISKnowledgeMap.mtx;1;F;0.000341;-1;-1;-1;362.040000;0.000000;362.040000;0.000000;362.040000
MISKnowledgeMap.mtx;2;S;0.002409;1;1560;210;-1.000000;-1.000000;-1.000000;-1.000000;-1.000000
MISKnowledgeMap.mtx;3;F;0.000433;-1;-1;-1;166.640000;0.000000;166.640000;362.040000;528.680000
MISKnowledgeMap.mtx;4;S;0.002200;1;1118;160;-1.000000;-1.000000;-1.000000;-1.000000;-1.000000
MISKnowledgeMap.mtx;5;F;0.000392;-1;-1;-1;119.510000;0.000000;119.510000;528.680000;648.190000
MISKnowledgeMap.mtx;6;S;0.002053;1;777;107;-1.000000;-1.000000;-1.000000;-1.000000;-1.000000
MISKnowledgeMap.mtx;7;F;0.000331;-1;-1;-1;75.860000;0.000000;75.860000;648.190000;724.050000
MISKnowledgeMap.mtx;8;S;0.001689;1;537;90;-1.000000;-1.000000;-1.000000;-1.000000;-1.000000
MISKnowledgeMap.mtx;9;F;0.000449;-1;-1;-1;59.780000;0.000000;59.780000;724.050000;783.830000
MISKnowledgeMap.mtx;10;S;0.001837;1;324;52;-1.000000;-1.000000;-1.000000;-1.000000;-1.000000
MISKnowledgeMap.mtx;11;F;0.000268;-1;-1;-1;32.690000;0.000000;32.690000;783.830000;816.520000
MISKnowledgeMap.mtx;12;S;0.001454;1;194;41;-1.000000;-1.000000;-1.000000;-1.000000;-1.000000
MISKnowledgeMap.mtx;13;F;0.000240;-1;-1;-1;24.490000;0.000000;24.490000;816.520000;841.010000
MISKnowledgeMap.mtx;14;S;0.001353;1;85;19;-1.000000;-1.000000;-1.000000;-1.000000;-1.000000
MISKnowledgeMap.mtx;15;F;0.000261;-1;-1;-1;11.250000;0.000000;11.250000;841.010000;852.260000
MISKnowledgeMap.mtx;16;S;0.001300;1;32;12;-1.000000;-1.000000;-1.000000;-1.000000;-1.000000
MISKnowledgeMap.mtx;17;F;0.000220;-1;-1;-1;6.610000;0.000000;6.610000;852.260000;858.870000
MISKnowledgeMap.mtx;18;S;0.017187;2;1042;76;-1.000000;-1.000000;-1.000000;-1.000000;-1.000000
MISKnowledgeMap.mtx;19;F;0.000589;-1;-1;-1;109.560000;87.070000;22.490000;858.870000;881.360000
MISKnowledgeMap.mtx;20;S;0.015602;2;460;58;-1.000000;-1.000000;-1.000000;-1.000000;-1.000000
MISKnowledgeMap.mtx;21;F;0.000411;-1;-1;-1;82.220000;71.610000;10.610000;881.360000;891.970000
MISKnowledgeMap.mtx;22;S;0.014790;2;226;45;-1.000000;-1.000000;-1.000000;-1.000000;-1.000000
MISKnowledgeMap.mtx;23;F;0.000307;-1;-1;-1;63.490000;58.350000;5.140000;891.970000;897.110000
MISKnowledgeMap.mtx;24;S;0.016379;2;116;22;-1.000000;-1.000000;-1.000000;-1.000000;-1.000000
MISKnowledgeMap.mtx;25;F;0.000323;-1;-1;-1;31.090000;29.150000;1.940000;897.110000;899.050000
MISKnowledgeMap.mtx;26;S;0.013907;2;38;8;-1.000000;-1.000000;-1.000000;-1.000000;-1.000000
MISKnowledgeMap.mtx;27;F;0.000280;-1;-1;-1;11.540000;11.190000;0.350000;899.050000;899.400000
MISKnowledgeMap.mtx;28;S;0.014075;2;8;2;-1.000000;-1.000000;-1.000000;-1.000000;-1.000000
MISKnowledgeMap.mtx;29;F;0.000257;-1;-1;-1;3.230000;3.180000;0.050000;899.400000;899.450000
MISKnowledgeMap.mtx;30;S;0.013998;2;4;1;-1.000000;-1.000000;-1.000000;-1.000000;-1.000000
MISKnowledgeMap.mtx;31;F;0.000225;-1;-1;-1;1.620000;1.550000;0.070000;899.450000;899.520000
MISKnowledgeMap.mtx;32;S;0.021100;3;102;10;-1.000000;-1.000000;-1.000000;-1.000000;-1.000000
MISKnowledgeMap.mtx;33;F;0.000253;-1;-1;-1;18.840000;16.160000;2.680000;899.520000;902.200000
MISKnowledgeMap.mtx;34;S;0.022277;3;106;4;-1.000000;-1.000000;-1.000000;-1.000000;-1.000000
MISKnowledgeMap.mtx;35;F;0.000342;-1;-1;-1;7.500000;6.110000;1.390000;902.200000;903.590000
MISKnowledgeMap.mtx;36;S;0.021399;3;12;1;-1.000000;-1.000000;-1.000000;-1.000000;-1.000000
MISKnowledgeMap.mtx;37;F;0.000224;-1;-1;-1;1.660000;1.410000;0.250000;903.590000;903.840000
MISKnowledgeMap.mtx;38;S;0.014052;2;32;8;-1.000000;-1.000000;-1.000000;-1.000000;-1.000000
MISKnowledgeMap.mtx;39;F;0.000243;-1;-1;-1;11.930000;11.250000;0.680000;903.840000;904.520000
MISKnowledgeMap.mtx;40;S;0.012882;2;4;1;-1.000000;-1.000000;-1.000000;-1.000000;-1.000000
MISKnowledgeMap.mtx;41;F;0.000251;-1;-1;-1;1.730000;1.680000;0.050000;904.520000;904.570000
human_gene1.mtx;0;S;2.341698;1;21890;2989;-1.000000;-1.000000;-1.000000;-1.000000;0.000000
human_gene1.mtx;1;F;0.005835;-1;-1;-1;494.654601;0.000000;494.654601;0.000000;494.654601
human_gene1.mtx;2;S;2.033317;1;15814;538;-1.000000;-1.000000;-1.000000;-1.000000;-1.000000
human_gene1.mtx;3;F;0.002866;-1;-1;-1;66.446913;0.000000;66.446913;494.654601;561.101514
human_gene1.mtx;4;S;2.014601;1;14711;293;-1.000000;-1.000000;-1.000000;-1.000000;-1.000000
human_gene1.mtx;5;F;0.002533;-1;-1;-1;29.847889;0.000000;29.847889;561.101514;590.949403
human_gene1.mtx;6;S;1.905792;1;14106;243;-1.000000;-1.000000;-1.000000;-1.000000;-1.000000
human_gene1.mtx;7;F;0.002468;-1;-1;-1;23.186148;0.000000;23.186148;590.949403;614.135550
human_gene1.mtx;8;S;1.746178;1;13601;208;-1.000000;-1.000000;-1.000000;-1.000000;-1.000000
human_gene1.mtx;9;F;0.002537;-1;-1;-1;18.170548;0.000000;18.170548;614.135550;632.306099
human_gene1.mtx;10;S;1.745437;1;13162;195;-1.000000;-1.000000;-1.000000;-1.000000;-1.000000
human_gene1.mtx;11;F;0.002541;-1;-1;-1;16.196011;0.000000;16.196011;632.306099;648.502110
human_gene1.mtx;12;S;1.731055;1;12751;165;-1.000000;-1.000000;-1.000000;-1.000000;-1.000000
human_gene1.mtx;13;F;0.002608;-1;-1;-1;12.683727;0.000000;12.683727;648.502110;661.185837
human_gene1.mtx;14;S;1.679943;1;12402;157;-1.000000;-1.000000;-1.000000;-1.000000;-1.000000
human_gene1.mtx;15;F;0.002613;-1;-1;-1;11.827409;0.000000;11.827409;661.185837;673.013245
human_gene1.mtx;16;S;1.668543;1;12075;137;-1.000000;-1.000000;-1.000000;-1.000000;-1.000000
human_gene1.mtx;17;F;0.002359;-1;-1;-1;10.509364;0.000000;10.509364;673.013245;683.522610
human_gene1.mtx;18;S;1.668130;1;11779;130;-1.000000;-1.000000;-1.000000;-1.000000;-1.000000
human_gene1.mtx;19;F;0.002565;-1;-1;-1;9.646028;0.000000;9.646028;683.522610;693.168637
human_gene1.mtx;20;S;1.705958;1;11506;145;-1.000000;-1.000000;-1.000000;-1.000000;-1.000000
human_gene1.mtx;21;F;0.002626;-1;-1;-1;10.582147;0.000000;10.582147;693.168637;703.750785
human_gene1.mtx;22;S;1.675802;1;11202;137;-1.000000;-1.000000;-1.000000;-1.000000;-1.000000
human_gene1.mtx;23;F;0.002848;-1;-1;-1;9.695743;0.000000;9.695743;703.750785;713.446528
human_gene1.mtx;24;S;1.597030;1;10910;146;-1.000000;-1.000000;-1.000000;-1.000000;-1.000000
human_gene1.mtx;25;F;0.002727;-1;-1;-1;9.958346;0.000000;9.958346;713.446528;723.404874
human_gene1.mtx;26;S;1.602068;1;10594;173;-1.000000;-1.000000;-1.000000;-1.000000;-1.000000
human_gene1.mtx;27;F;0.002741;-1;-1;-1;11.393290;0.000000;11.393290;723.404874;734.798164
human_gene1.mtx;28;S;1.568799;1;10220;178;-1.000000;-1.000000;-1.000000;-1.000000;-1.000000
human_gene1.mtx;29;F;0.002737;-1;-1;-1;10.874348;0.000000;10.874348;734.798164;745.672511
human_gene1.mtx;30;S;1.521328;1;9825;202;-1.000000;-1.000000;-1.000000;-1.000000;-1.000000
human_gene1.mtx;31;F;0.003173;-1;-1;-1;11.796690;0.000000;11.796690;745.672511;757.469201
human_gene1.mtx;32;S;1.683751;1;9362;173;-1.000000;-1.000000;-1.000000;-1.000000;-1.000000
human_gene1.mtx;33;F;0.002791;-1;-1;-1;9.673831;0.000000;9.673831;757.469201;767.143032
human_gene1.mtx;34;S;1.505697;1;8974;153;-1.000000;-1.000000;-1.000000;-1.000000;-1.000000
human_gene1.mtx;35;F;0.002699;-1;-1;-1;8.429120;0.000000;8.429120;767.143032;775.572152
human_gene1.mtx;36;S;1.495019;1;8627;115;-1.000000;-1.000000;-1.000000;-1.000000;-1.000000
human_gene1.mtx;37;F;0.002693;-1;-1;-1;6.149272;0.000000;6.149272;775.572152;781.721424
human_gene1.mtx;38;S;1.510785;1;8361;121;-1.000000;-1.000000;-1.000000;-1.000000;-1.000000
human_gene1.mtx;39;F;0.002768;-1;-1;-1;6.752427;0.000000;6.752427;781.721424;788.473851
human_gene1.mtx;40;S;1.479833;1;8083;114;-1.000000;-1.000000;-1.000000;-1.000000;-1.000000
human_gene1.mtx;41;F;0.002714;-1;-1;-1;6.554468;0.000000;6.554468;788.473851;795.028319
human_gene1.mtx;42;S;1.515871;1;7816;111;-1.000000;-1.000000;-1.000000;-1.000000;-1.000000
human_gene1.mtx;43;F;0.002587;-1;-1;-1;5.996934;0.000000;5.996934;795.028319;801.025252
human_gene1.mtx;44;S;1.428504;1;7537;98;-1.000000;-1.000000;-1.000000;-1.000000;-1.000000
human_gene1.mtx;45;F;0.002540;-1;-1;-1;5.070468;0.000000;5.070468;801.025252;806.095721
human_gene1.mtx;46;S;1.391294;1;7308;73;-1.000000;-1.000000;-1.000000;-1.000000;-1.000000
human_gene1.mtx;47;F;0.002458;-1;-1;-1;3.795111;0.000000;3.795111;806.095721;809.890832
human_gene1.mtx;48;S;1.419648;1;7144;66;-1.000000;-1.000000;-1.000000;-1.000000;-1.000000
human_gene1.mtx;49;F;0.002518;-1;-1;-1;3.552787;0.000000;3.552787;809.890832;813.443619
human_gene1.mtx;50;S;1.328065;1;6987;71;-1.000000;-1.000000;-1.000000;-1.000000;-1.000000
human_gene1.mtx;51;F;0.002479;-1;-1;-1;3.860236;0.000000;3.860236;813.443619;817.303855
human_gene1.mtx;52;S;1.321869;1;6813;98;-1.000000;-1.000000;-1.000000;-1.000000;-1.000000
human_gene1.mtx;53;F;0.002506;-1;-1;-1;5.314563;0.000000;5.314563;817.303855;822.618418
human_gene1.mtx;54;S;1.316019;1;6572;129;-1.000000;-1.000000;-1.000000;-1.000000;-1.000000
human_gene1.mtx;55;F;0.002538;-1;-1;-1;6.550691;0.000000;6.550691;822.618418;829.169109
human_gene1.mtx;56;S;1.275585;1;6260;152;-1.000000;-1.000000;-1.000000;-1.000000;-1.000000
human_gene1.mtx;57;F;0.002585;-1;-1;-1;7.327642;0.000000;7.327642;829.169109;836.496751
human_gene1.mtx;58;S;1.285675;1;5881;186;-1.000000;-1.000000;-1.000000;-1.000000;-1.000000
human_gene1.mtx;59;F;0.002612;-1;-1;-1;8.574538;0.000000;8.574538;836.496751;845.071289
human_gene1.mtx;60;S;1.374874;1;5427;165;-1.000000;-1.000000;-1.000000;-1.000000;-1.000000
human_gene1.mtx;61;F;0.002485;-1;-1;-1;7.119499;0.000000;7.119499;845.071289;852.190788
human_gene1.mtx;62;S;1.340308;1;5006;125;-1.000000;-1.000000;-1.000000;-1.000000;-1.000000
human_gene1.mtx;63;F;0.002530;-1;-1;-1;5.371773;0.000000;5.371773;852.190788;857.562561
human_gene1.mtx;64;S;1.295384;1;4680;104;-1.000000;-1.000000;-1.000000;-1.000000;-1.000000
human_gene1.mtx;65;F;0.002791;-1;-1;-1;4.382677;0.000000;4.382677;857.562561;861.945238
human_gene1.mtx;66;S;1.275927;1;4415;93;-1.000000;-1.000000;-1.000000;-1.000000;-1.000000
human_gene1.mtx;67;F;0.002529;-1;-1;-1;3.906677;0.000000;3.906677;861.945238;865.851915
human_gene1.mtx;68;S;1.460408;1;4175;100;-1.000000;-1.000000;-1.000000;-1.000000;-1.000000
human_gene1.mtx;69;F;0.002211;-1;-1;-1;4.323980;0.000000;4.323980;865.851915;870.175895
human_gene1.mtx;70;S;1.316541;1;3888;138;-1.000000;-1.000000;-1.000000;-1.000000;-1.000000
human_gene1.mtx;71;F;0.002566;-1;-1;-1;5.750596;0.000000;5.750596;870.175895;875.926491
human_gene1.mtx;72;S;1.467805;1;3513;147;-1.000000;-1.000000;-1.000000;-1.000000;-1.000000
human_gene1.mtx;73;F;0.002591;-1;-1;-1;5.888218;0.000000;5.888218;875.926491;881.814709
human_gene1.mtx;74;S;1.270943;1;3123;148;-1.000000;-1.000000;-1.000000;-1.000000;-1.000000
human_gene1.mtx;75;F;0.002404;-1;-1;-1;5.714212;0.000000;5.714212;881.814709;887.528922
human_gene1.mtx;76;S;1.242483;1;2723;124;-1.000000;-1.000000;-1.000000;-1.000000;-1.000000
human_gene1.mtx;77;F;0.002359;-1;-1;-1;4.702849;0.000000;4.702849;887.528922;892.231771
human_gene1.mtx;78;S;1.222319;1;2371;107;-1.000000;-1.000000;-1.000000;-1.000000;-1.000000
human_gene1.mtx;79;F;0.002340;-1;-1;-1;3.987914;0.000000;3.987914;892.231771;896.219685
human_gene1.mtx;80;S;1.229173;1;2064;106;-1.000000;-1.000000;-1.000000;-1.000000;-1.000000
human_gene1.mtx;81;F;0.002315;-1;-1;-1;3.822624;0.000000;3.822624;896.219685;900.042309
human_gene1.mtx;82;S;1.219437;1;1761;120;-1.000000;-1.000000;-1.000000;-1.000000;-1.000000
human_gene1.mtx;83;F;0.002326;-1;-1;-1;4.280460;0.000000;4.280460;900.042309;904.322768
human_gene1.mtx;84;S;1.228227;1;1358;134;-1.000000;-1.000000;-1.000000;-1.000000;-1.000000
human_gene1.mtx;85;F;0.002306;-1;-1;-1;4.562499;0.000000;4.562499;904.322768;908.885267
human_gene1.mtx;86;S;1.223952;1;913;126;-1.000000;-1.000000;-1.000000;-1.000000;-1.000000
human_gene1.mtx;87;F;0.002290;-1;-1;-1;4.121973;0.000000;4.121973;908.885267;913.007240
human_gene1.mtx;88;S;1.256701;1;542;88;-1.000000;-1.000000;-1.000000;-1.000000;-1.000000
human_gene1.mtx;89;F;0.002203;-1;-1;-1;2.803356;0.000000;2.803356;913.007240;915.810596
human_gene1.mtx;90;S;1.250985;1;237;54;-1.000000;-1.000000;-1.000000;-1.000000;-1.000000
human_gene1.mtx;91;F;0.002162;-1;-1;-1;1.680729;0.000000;1.680729;915.810596;917.491325
human_gene1.mtx;92;S;1.228418;1;59;20;-1.000000;-1.000000;-1.000000;-1.000000;-1.000000
human_gene1.mtx;93;F;0.002126;-1;-1;-1;0.611595;0.000000;0.611595;917.491325;918.102920
human_gene1.mtx;94;S;1.230384;1;2;1;-1.000000;-1.000000;-1.000000;-1.000000;-1.000000
human_gene1.mtx;95;F;0.002082;-1;-1;-1;0.030058;0.000000;0.030058;918.102920;918.132978
human_gene1.mtx;96;S;9.393657;2;8626;406;-1.000000;-1.000000;-1.000000;-1.000000;-1.000000
human_gene1.mtx;97;F;0.002804;-1;-1;-1;53.129703;42.265095;10.864608;918.132978;928.997587
human_gene1.mtx;98;S;9.280379;2;6272;233;-1.000000;-1.000000;-1.000000;-1.000000;-1.000000
human_gene1.mtx;99;F;0.002415;-1;-1;-1;23.332113;18.459692;4.872421;928.997587;933.870007
human_gene1.mtx;100;S;9.169967;2;4948;152;-1.000000;-1.000000;-1.000000;-1.000000;-1.000000
human_gene1.mtx;101;F;0.002215;-1;-1;-1;14.172867;11.300556;2.872312;933.870007;936.742319
human_gene1.mtx;102;S;9.239076;2;4454;108;-1.000000;-1.000000;-1.000000;-1.000000;-1.000000
human_gene1.mtx;103;F;0.002070;-1;-1;-1;9.602096;8.096475;1.505621;936.742319;938.247940
human_gene1.mtx;104;S;9.021837;2;3728;85;-1.000000;-1.000000;-1.000000;-1.000000;-1.000000
human_gene1.mtx;105;F;0.001986;-1;-1;-1;7.531818;6.276149;1.255670;938.247940;939.503610
human_gene1.mtx;106;S;9.014878;2;3010;83;-1.000000;-1.000000;-1.000000;-1.000000;-1.000000
human_gene1.mtx;107;F;0.002171;-1;-1;-1;6.758194;5.742932;1.015262;939.503610;940.518872
human_gene1.mtx;108;S;8.986256;2;2490;90;-1.000000;-1.000000;-1.000000;-1.000000;-1.000000
human_gene1.mtx;109;F;0.002086;-1;-1;-1;7.126138;6.243696;0.882442;940.518872;941.401314
human_gene1.mtx;110;S;9.140374;2;2026;69;-1.000000;-1.000000;-1.000000;-1.000000;-1.000000
human_gene1.mtx;111;F;0.002302;-1;-1;-1;5.531178;4.898557;0.632621;941.401314;942.033936
human_gene1.mtx;112;S;9.280758;2;1664;77;-1.000000;-1.000000;-1.000000;-1.000000;-1.000000
human_gene1.mtx;113;F;0.003387;-1;-1;-1;6.354042;5.712137;0.641905;942.033936;942.675841
human_gene1.mtx;114;S;9.298490;2;1204;79;-1.000000;-1.000000;-1.000000;-1.000000;-1.000000
human_gene1.mtx;115;F;0.002218;-1;-1;-1;6.795133;6.224189;0.570944;942.675841;943.246785
human_gene1.mtx;116;S;8.812866;2;904;66;-1.000000;-1.000000;-1.000000;-1.000000;-1.000000
human_gene1.mtx;117;F;0.002013;-1;-1;-1;5.976800;5.669231;0.307569;943.246785;943.554354
human_gene1.mtx;118;S;8.764417;2;730;47;-1.000000;-1.000000;-1.000000;-1.000000;-1.000000
human_gene1.mtx;119;F;0.001921;-1;-1;-1;3.738518;3.422356;0.316162;943.554354;943.870516
human_gene1.mtx;120;S;8.840506;2;432;48;-1.000000;-1.000000;-1.000000;-1.000000;-1.000000
human_gene1.mtx;121;F;0.001987;-1;-1;-1;3.958382;3.742553;0.215829;943.870516;944.086345
human_gene1.mtx;122;S;9.056312;2;288;38;-1.000000;-1.000000;-1.000000;-1.000000;-1.000000
human_gene1.mtx;123;F;0.003079;-1;-1;-1;3.188835;3.093395;0.095440;944.086345;944.181785
human_gene1.mtx;124;S;9.109005;2;202;36;-1.000000;-1.000000;-1.000000;-1.000000;-1.000000
human_gene1.mtx;125;F;0.002179;-1;-1;-1;3.082297;3.002684;0.079613;944.181785;944.261398
human_gene1.mtx;126;S;9.072987;2;176;21;-1.000000;-1.000000;-1.000000;-1.000000;-1.000000
human_gene1.mtx;127;F;0.002119;-1;-1;-1;1.760345;1.706143;0.054202;944.261398;944.315600
human_gene1.mtx;128;S;8.968983;2;80;11;-1.000000;-1.000000;-1.000000;-1.000000;-1.000000
human_gene1.mtx;129;F;0.001810;-1;-1;-1;0.798370;0.765965;0.032405;944.315600;944.348005
human_gene1.mtx;130;S;9.067156;2;34;10;-1.000000;-1.000000;-1.000000;-1.000000;-1.000000
human_gene1.mtx;131;F;0.001937;-1;-1;-1;0.885001;0.872452;0.012549;944.348005;944.360554
human_gene1.mtx;132;S;9.068410;2;46;6;-1.000000;-1.000000;-1.000000;-1.000000;-1.000000
human_gene1.mtx;133;F;0.001891;-1;-1;-1;0.482098;0.473361;0.008737;944.360554;944.369291
human_gene1.mtx;134;S;9.077293;2;84;8;-1.000000;-1.000000;-1.000000;-1.000000;-1.000000
human_gene1.mtx;135;F;0.001951;-1;-1;-1;0.803837;0.780538;0.023299;944.369291;944.392590
human_gene1.mtx;136;S;8.945114;2;62;7;-1.000000;-1.000000;-1.000000;-1.000000;-1.000000
human_gene1.mtx;137;F;0.001931;-1;-1;-1;0.699357;0.680531;0.018825;944.392590;944.411415
human_gene1.mtx;138;S;9.015796;2;30;4;-1.000000;-1.000000;-1.000000;-1.000000;-1.000000
